year,month,location,tavg,tmin,tmax,tavg_month,tmin_month,tmax_month
2004,8,"Alsace, France",19.177419354838708,13.480645161290322,25.40967741935484,20.487288786482335,15.056048387096773,26.495833333333334
2004,9,"Alsace, France",15.47,9.226666666666667,21.926666666666666,15.47042328042328,10.185925925925927,21.333015873015874
2004,10,"Alsace, France",11.80967741935484,7.216129032258064,17.106451612903225,11.641334401923462,7.229713484271689,16.81374474053296
2004,11,"Alsace, France",5.3133333333333335,1.6666666666666667,8.696666666666665,6.271523809523809,2.9147619047619044,9.707619047619048
2004,12,"Alsace, France",1.632258064516129,-0.5129032258064515,3.696774193548387,3.8080645161290323,0.959274193548387,6.450403225806451
2005,1,"Alsace, France",2.42258064516129,-2.032258064516129,6.161290322580645,2.5071157495256164,-0.8347485768500948,5.659772296015181
2005,2,"Alsace, France",0.4571428571428572,-3.292857142857143,3.9428571428571426,4.389793719211823,0.40404864532019713,8.670427955665025
2005,3,"Alsace, France",1.25,-4.5,8.25,8.08892961876833,2.123607038123167,14.267521994134897
2005,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2005,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2005,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2005,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2005,8,"Alsace, France",18.2,14.0,22.9,20.487288786482335,15.056048387096773,26.495833333333334
2005,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2005,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2005,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2005,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2006,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2006,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2006,3,"Alsace, France",15.4,10.9,22.5,8.08892961876833,2.123607038123167,14.267521994134897
2006,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2006,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2006,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2006,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2006,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2006,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2006,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2006,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2006,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2007,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2007,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2007,3,"Alsace, France",4.7,-0.5,10.6,8.08892961876833,2.123607038123167,14.267521994134897
2007,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2007,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2007,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2007,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2007,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2007,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2007,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2007,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2007,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2008,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2008,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2008,3,"Alsace, France",10.9,-0.5,22.2,8.08892961876833,2.123607038123167,14.267521994134897
2008,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2008,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2008,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2008,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2008,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2008,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2008,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2008,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2008,12,"Alsace, France",7.2,3.5,9.9,3.8080645161290323,0.959274193548387,6.450403225806451
2009,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2009,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2009,3,"Alsace, France",5.9,0.0,9.7,8.08892961876833,2.123607038123167,14.267521994134897
2009,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2009,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2009,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2009,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2009,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2009,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2009,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2009,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2009,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2010,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2010,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2010,3,"Alsace, France",9.8,7.6,11.7,8.08892961876833,2.123607038123167,14.267521994134897
2010,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2010,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2010,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2010,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2010,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2010,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2010,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2010,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2010,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2011,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2011,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2011,3,"Alsace, France",9.5,5.7,15.0,8.08892961876833,2.123607038123167,14.267521994134897
2011,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2011,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2011,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2011,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2011,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2011,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2011,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2011,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2011,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2012,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2012,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2012,3,"Alsace, France",11.5,2.5,20.8,8.08892961876833,2.123607038123167,14.267521994134897
2012,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2012,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2012,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2012,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2012,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2012,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2012,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2012,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2012,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2013,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2013,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2013,3,"Alsace, France",2.1,-1.0,5.4,8.08892961876833,2.123607038123167,14.267521994134897
2013,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2013,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2013,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2013,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2013,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2013,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2013,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2013,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2013,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2014,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2014,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2014,3,"Alsace, France",10.7,0.9,21.6,8.08892961876833,2.123607038123167,14.267521994134897
2014,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2014,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2014,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2014,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2014,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2014,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2014,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2014,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2014,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2015,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2015,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2015,3,"Alsace, France",11.2,10.1,12.5,8.08892961876833,2.123607038123167,14.267521994134897
2015,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2015,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2015,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2015,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2015,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2015,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2015,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2015,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2015,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2016,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2016,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2016,3,"Alsace, France",7.4,1.1,12.0,8.08892961876833,2.123607038123167,14.267521994134897
2016,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2016,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2016,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2016,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2016,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2016,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2016,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2016,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2016,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2017,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2017,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2017,3,"Alsace, France",9.3,1.1,15.9,8.08892961876833,2.123607038123167,14.267521994134897
2017,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2017,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2017,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2017,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2017,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2017,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2017,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2017,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2017,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2018,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2018,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2018,3,"Alsace, France",6.1,-2.0,14.9,8.08892961876833,2.123607038123167,14.267521994134897
2018,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2018,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2018,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2018,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2018,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2018,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2018,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2018,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2018,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2019,1,"Alsace, France",,,,2.5071157495256164,-0.8347485768500948,5.659772296015181
2019,2,"Alsace, France",,,,4.389793719211823,0.40404864532019713,8.670427955665025
2019,3,"Alsace, France",10.9,0.2,21.1,8.08892961876833,2.123607038123167,14.267521994134897
2019,4,"Alsace, France",,,,10.726066252587993,4.672443064182195,16.500662525879918
2019,5,"Alsace, France",,,,15.285670397191135,9.619376782971253,20.712069343866577
2019,6,"Alsace, France",,,,19.665238095238095,13.875238095238094,25.516190476190477
2019,7,"Alsace, France",,,,20.407244239631336,14.59299539170507,26.14073732718894
2019,8,"Alsace, France",,,,20.487288786482335,15.056048387096773,26.495833333333334
2019,9,"Alsace, France",,,,15.47042328042328,10.185925925925927,21.333015873015874
2019,10,"Alsace, France",,,,11.641334401923462,7.229713484271689,16.81374474053296
2019,11,"Alsace, France",,,,6.271523809523809,2.9147619047619044,9.707619047619048
2019,12,"Alsace, France",,,,3.8080645161290323,0.959274193548387,6.450403225806451
2020,1,"Alsace, France",4.411764705882353,0.7058823529411765,8.058823529411764,2.5071157495256164,-0.8347485768500948,5.659772296015181
2020,2,"Alsace, France",7.903448275862068,3.8620689655172415,12.413793103448276,4.389793719211823,0.40404864532019713,8.670427955665025
2020,3,"Alsace, France",7.741935483870968,3.164516129032258,12.387096774193548,8.08892961876833,2.123607038123167,14.267521994134897
2020,4,"Alsace, France",14.539130434782608,7.130434782608695,21.391304347826086,10.726066252587993,4.672443064182195,16.500662525879918
2020,5,"Alsace, France",16.219047619047622,10.19047619047619,21.761904761904763,15.285670397191135,9.619376782971253,20.712069343866577
2020,6,"Alsace, France",18.74,13.92,23.52,19.665238095238095,13.875238095238094,25.516190476190477
2020,7,"Alsace, France",21.712,15.28,27.44,20.407244239631336,14.59299539170507,26.14073732718894
2020,8,"Alsace, France",22.904761904761905,17.0,28.666666666666668,20.487288786482335,15.056048387096773,26.495833333333334
2020,9,"Alsace, France",17.762962962962963,12.148148148148149,23.444444444444443,15.47042328042328,10.185925925925927,21.333015873015874
2020,10,"Alsace, France",11.708695652173914,8.043478260869565,15.347826086956522,11.641334401923462,7.229713484271689,16.81374474053296
2020,11,"Alsace, France",7.064,3.36,11.2,6.271523809523809,2.9147619047619044,9.707619047619048
2020,12,"Alsace, France",4.729032258064516,1.903225806451613,7.67741935483871,3.8080645161290323,0.959274193548387,6.450403225806451
2021,1,"Alsace, France",2.2806451612903227,-0.6548387096774193,4.780645161290322,2.5071157495256164,-0.8347485768500948,5.659772296015181
2021,2,"Alsace, France",5.4071428571428575,1.1785714285714286,9.821428571428571,4.389793719211823,0.40404864532019713,8.670427955665025
2021,3,"Alsace, France",6.838709677419355,1.7838709677419353,11.709677419354838,8.08892961876833,2.123607038123167,14.267521994134897
2021,4,"Alsace, France",8.97,3.68,14.423333333333334,10.726066252587993,4.672443064182195,16.500662525879918
2021,5,"Alsace, France",12.432258064516128,7.935483870967742,17.096774193548388,15.285670397191135,9.619376782971253,20.712069343866577
2021,6,"Alsace, France",20.826666666666664,15.833333333333334,26.066666666666666,19.665238095238095,13.875238095238094,25.516190476190477
2021,7,"Alsace, France",19.516129032258064,14.996774193548386,24.225806451612904,20.407244239631336,14.59299539170507,26.14073732718894
2021,8,"Alsace, France",18.53548387096774,14.419354838709678,22.806451612903224,20.487288786482335,15.056048387096773,26.495833333333334
2021,9,"Alsace, France",17.366666666666667,11.76,22.933333333333334,15.47042328042328,10.185925925925927,21.333015873015874
2021,10,"Alsace, France",10.780645161290321,5.564516129032258,16.70967741935484,11.641334401923462,7.229713484271689,16.81374474053296
2021,11,"Alsace, France",4.66,1.8,7.586666666666667,6.271523809523809,2.9147619047619044,9.707619047619048
2021,12,"Alsace, France",4.329032258064516,1.4838709677419355,7.129032258064516,3.8080645161290323,0.959274193548387,6.450403225806451
2022,1,"Alsace, France",2.5258064516129033,-0.8064516129032258,6.161290322580645,2.5071157495256164,-0.8347485768500948,5.659772296015181
2022,2,"Alsace, France",6.4071428571428575,2.107142857142857,10.785714285714286,4.389793719211823,0.40404864532019713,8.670427955665025
2022,3,"Alsace, France",8.07741935483871,2.0903225806451613,14.180645161290323,8.08892961876833,2.123607038123167,14.267521994134897
2022,4,"Alsace, France",10.82,5.7,15.6,10.726066252587993,4.672443064182195,16.500662525879918
2022,5,"Alsace, France",18.051612903225806,11.729032258064517,23.806451612903224,15.285670397191135,9.619376782971253,20.712069343866577
2022,6,"Alsace, France",21.529999999999998,15.436666666666667,27.546666666666667,19.665238095238095,13.875238095238094,25.516190476190477
2022,7,"Alsace, France",22.961290322580645,16.580645161290324,28.70967741935484,20.407244239631336,14.59299539170507,26.14073732718894
2022,8,"Alsace, France",23.148387096774194,17.15806451612903,29.129032258064516,20.487288786482335,15.056048387096773,26.495833333333334
2022,9,"Alsace, France",16.21333333333333,11.656666666666666,21.053333333333335,15.47042328042328,10.185925925925927,21.333015873015874
2022,10,"Alsace, France",15.248387096774193,10.548387096774194,20.741935483870968,11.641334401923462,7.229713484271689,16.81374474053296
2022,11,"Alsace, France",8.616666666666667,5.233333333333333,11.933333333333334,6.271523809523809,2.9147619047619044,9.707619047619048
2022,12,"Alsace, France",3.770967741935484,0.932258064516129,6.129032258064516,3.8080645161290323,0.959274193548387,6.450403225806451
2001,1,"Beaujolais, France",3.4193548387096775,0.5142857142857143,6.532258064516129,2.593988269794721,-0.42048605794156396,5.49417797071301
2001,2,"Beaujolais, France",4.557142857142857,0.6629629629629629,8.678571428571429,3.5772111509180475,-0.08276777500915435,7.5734182962631245
2001,3,"Beaujolais, France",7.883870967741935,4.231034482758621,12.053333333333335,6.592815249266862,1.4947308457208346,12.012303064010517
2001,4,"Beaujolais, France",8.446666666666667,3.6392857142857147,13.24,10.382575757575758,4.337684579150096,16.51791013584117
2001,5,"Beaujolais, France",15.72258064516129,9.386666666666667,21.641935483870967,14.347507331378297,8.432618698505795,20.29366568914956
2001,6,"Beaujolais, France",16.14,9.846153846153847,22.16,18.457727272727272,12.193307807773325,24.665267577250336
2001,7,"Beaujolais, France",20.067741935483873,14.089285714285714,26.451612903225808,20.33695014662757,14.227294516755029,26.64624026696329
2001,8,"Beaujolais, France",19.79032258064516,14.353333333333333,26.28666666666667,19.548973607038125,13.776675542971429,25.86494623655914
2001,9,"Beaujolais, France",12.876666666666667,9.036,16.960714285714285,15.363939393939393,9.886229607238228,21.491573742349605
2001,10,"Beaujolais, France",13.63225806451613,9.321428571428571,19.366666666666667,11.327272727272726,7.006251185060974,16.34109373302922
2001,11,"Beaujolais, France",4.496666666666667,1.01,8.068965517241379,6.631818181818182,3.305134150651392,10.061035602328706
2001,12,"Beaujolais, France",1.196774193548387,-2.610714285714286,4.438709677419355,3.608944281524927,0.6565565100659649,6.382115855038546
2002,1,"Beaujolais, France",1.4,-1.7333333333333334,4.064516129032258,2.593988269794721,-0.42048605794156396,5.49417797071301
2002,2,"Beaujolais, France",7.0321428571428575,3.3499999999999996,10.264285714285716,3.5772111509180475,-0.08276777500915435,7.5734182962631245
2002,3,"Beaujolais, France",6.793548387096774,1.3633333333333333,12.67741935483871,6.592815249266862,1.4947308457208346,12.012303064010517
2002,4,"Beaujolais, France",9.583333333333334,3.6846153846153844,15.633333333333333,10.382575757575758,4.337684579150096,16.51791013584117
2002,5,"Beaujolais, France",13.829032258064515,8.203571428571427,19.84,14.347507331378297,8.432618698505795,20.29366568914956
2002,6,"Beaujolais, France",19.363333333333333,12.204,25.407142857142855,18.457727272727272,12.193307807773325,24.665267577250336
2002,7,"Beaujolais, France",19.10967741935484,13.46206896551724,24.993548387096773,20.33695014662757,14.227294516755029,26.64624026696329
2002,8,"Beaujolais, France",18.716129032258067,14.193103448275863,24.364516129032257,19.548973607038125,13.776675542971429,25.86494623655914
2002,9,"Beaujolais, France",14.04,8.89642857142857,19.7448275862069,15.363939393939393,9.886229607238228,21.491573742349605
